mode,kernel,dtype,access,stride,N,trial,GFLOPs,GiBps,CPE
scalar,saxpy,f32,gather,2,3505,2,2.056322,11.490592,2.528787
scalar,saxpy,f32,gather,2,3505,3,2.056925,11.493963,2.528046
scalar,saxpy,f32,gather,2,3505,4,2.061158,11.517621,2.522853
scalar,saxpy,f32,gather,2,3505,5,2.058737,11.504090,2.525820
scalar,saxpy,f32,gather,2,3505,6,1.509800,8.436663,3.444165
scalar,saxpy,f32,gather,2,3505,7,1.424797,7.961672,3.649643
scalar,saxpy,f32,gather,2,3505,8,1.671037,9.337647,3.111840
scalar,saxpy,f32,gather,2,3505,9,1.804376,10.082736,2.881883
scalar,saxpy,f32,gather,2,3505,10,1.440312,8.048372,3.610328
scalar,saxpy,f32,gather,2,3505,11,1.623061,9.069560,3.203823
scalar,saxpy,f32,gather,2,3505,12,1.656427,9.256008,3.139287
scalar,saxpy,f32,gather,2,3505,13,1.985836,11.096722,2.618545
scalar,saxpy,f32,gather,2,3505,14,1.941291,10.847806,2.678631
scalar,saxpy,f32,gather,2,3505,15,1.657994,9.264765,3.136320
scalar,saxpy,f32,gather,2,3505,16,0.861709,4.815172,6.034522
scalar,saxpy,f32,gather,2,3505,17,1.369943,7.655155,3.795777
scalar,saxpy,f32,gather,2,3505,18,1.569989,8.772996,3.312126
scalar,saxpy,f32,gather,2,3505,19,1.512079,8.449402,3.438973
scalar,saxpy,f32,gather,4,3505,0,1.785532,9.977440,2.912297
scalar,saxpy,f32,gather,4,3505,1,1.890507,10.564031,2.750585
scalar,saxpy,f32,gather,4,3505,2,1.878349,10.496095,2.768388
scalar,saxpy,f32,gather,4,3505,3,1.886945,10.544126,2.755777
scalar,saxpy,f32,gather,4,3505,4,1.883902,10.527124,2.760228
scalar,saxpy,f32,gather,4,3505,5,1.724053,9.633898,3.016148
scalar,saxpy,f32,gather,4,3505,6,1.723629,9.631529,3.016890
scalar,saxpy,f32,gather,4,3505,7,1.715614,9.586742,3.030984
scalar,saxpy,f32,gather,4,3505,8,1.715614,9.586742,3.030984
scalar,saxpy,f32,gather,4,3505,9,1.710173,9.556338,3.040628
scalar,saxpy,f32,gather,4,3505,10,1.720245,9.612620,3.022825
scalar,saxpy,f32,gather,4,3505,11,1.728730,9.660031,3.007989
scalar,saxpy,f32,gather,4,3505,12,1.718980,9.605549,3.025050
scalar,saxpy,f32,gather,4,3505,13,1.716875,9.593786,3.028759
scalar,saxpy,f32,gather,4,3505,14,1.718558,9.603194,3.025792
scalar,saxpy,f32,gather,4,3505,15,1.709756,9.554007,3.041369
scalar,saxpy,f32,gather,4,3505,16,1.714775,9.582052,3.032468
scalar,saxpy,f32,gather,4,3505,17,1.355637,7.575213,3.835835
scalar,saxpy,f32,gather,4,3505,18,1.888979,10.555491,2.752810
scalar,saxpy,f32,gather,4,3505,19,1.888470,10.552647,2.753552
scalar,saxpy,f32,gather,8,3505,0,0.054238,0.303081,95.872867
scalar,saxpy,f32,gather,8,3505,1,0.046218,0.258264,112.509900
scalar,saxpy,f32,gather,8,3505,2,1.776032,9.924355,2.927874
scalar,saxpy,f32,gather,8,3505,3,0.046241,0.258394,112.453524
scalar,saxpy,f32,gather,8,3505,4,0.046266,0.258530,112.394180
scalar,saxpy,f32,gather,8,3505,5,1.684286,9.411684,3.087361
scalar,saxpy,f32,gather,8,3505,6,1.611494,9.004926,3.226819
scalar,saxpy,f32,gather,8,3505,7,1.489271,8.321952,3.491641
scalar,saxpy,f32,gather,8,3505,8,0.051760,0.289231,100.463852
scalar,saxpy,f32,gather,8,3505,9,1.818889,10.163837,2.858887
scalar,saxpy,f32,gather,8,3505,10,1.828378,10.216856,2.844051
scalar,saxpy,f32,gather,8,3505,11,1.846681,10.319133,2.815863
scalar,saxpy,f32,gather,8,3505,12,2.112719,11.805735,2.461284
scalar,saxpy,f32,gather,8,3505,13,0.036555,0.204265,142.253010
scalar,saxpy,f32,gather,8,3505,14,1.610384,8.998720,3.229044
scalar,saxpy,f32,gather,8,3505,15,1.666271,9.311012,3.120742
scalar,saxpy,f32,gather,8,3505,16,1.685907,9.420738,3.084394
scalar,saxpy,f32,gather,8,3505,17,1.616697,9.034001,3.216434
scalar,saxpy,f32,gather,8,3505,18,1.834598,10.251617,2.834408
scalar,saxpy,f32,gather,8,3505,19,1.466834,8.196574,3.545050
scalar,saxpy,f32,gather,16,3505,0,0.737584,4.121573,7.050043
scalar,saxpy,f32,gather,16,3505,1,0.693922,3.877591,7.493638
scalar,saxpy,f32,gather,16,3505,2,0.594017,3.319331,8.753951
scalar,saxpy,f32,gather,16,3505,3,0.847130,4.733707,6.138374
scalar,saxpy,f32,gather,16,3505,4,0.701000,3.917143,7.417974
scalar,saxpy,f32,gather,16,3505,5,0.778024,4.347550,6.683595
scalar,saxpy,f32,gather,16,3505,6,1.035145,5.784322,5.023452
scalar,saxpy,f32,gather,16,3505,7,0.669660,3.742016,7.765136
scalar,saxpy,f32,gather,16,3505,8,0.672616,3.758533,7.731013
scalar,saxpy,f32,gather,16,3505,9,0.732268,4.091865,7.101227
scalar,saxpy,f32,gather,16,3505,10,1.476411,8.250090,3.522054
scalar,saxpy,f32,gather,16,3505,11,1.734290,9.691100,2.998345
scalar,saxpy,f32,gather,16,3505,12,1.875836,10.482052,2.772097
scalar,saxpy,f32,gather,16,3505,13,1.796515,10.038808,2.894494
scalar,saxpy,f32,gather,16,3505,14,1.611124,9.002856,3.227561
scalar,saxpy,f32,gather,16,3505,15,1.805770,10.090527,2.879658
scalar,saxpy,f32,gather,16,3505,16,1.670241,9.333197,3.113324
scalar,saxpy,f32,gather,16,3505,17,1.869832,10.448500,2.780999
scalar,saxpy,f32,gather,16,3505,18,1.969101,11.003210,2.640799
scalar,saxpy,f32,gather,16,3505,19,1.886437,10.541288,2.756519
scalar,saxpy,f32,gather,32,3505,0,1.333968,7.454125,3.898146
scalar,saxpy,f32,gather,32,3505,1,1.795594,10.033665,2.895977
scalar,saxpy,f32,gather,32,3505,2,1.094799,6.117668,4.749729
scalar,saxpy,f32,gather,32,3505,3,0.977140,5.460193,5.321655
scalar,saxpy,f32,gather,32,3505,4,1.644768,9.190856,3.161541
scalar,saxpy,f32,gather,32,3505,5,1.437064,8.030223,3.618488
scalar,saxpy,f32,gather,32,3505,6,1.209872,6.760688,4.297974
scalar,saxpy,f32,gather,32,3505,7,1.617443,9.038170,3.214950
scalar,saxpy,f32,gather,32,3505,8,0.994044,5.554655,5.231155
scalar,saxpy,f32,gather,32,3505,9,0.727782,4.066801,7.144993
scalar,saxpy,f32,gather,32,3505,10,0.657105,3.671862,7.913495
scalar,saxpy,f32,gather,32,3505,11,0.722085,4.034964,7.201369
scalar,saxpy,f32,gather,32,3505,12,1.327149,7.416022,3.918174
scalar,saxpy,f32,gather,32,3505,13,1.720668,9.614980,3.022083
scalar,saxpy,f32,gather,32,3505,14,1.516988,8.476829,3.427846
scalar,saxpy,f32,gather,32,3505,15,1.917396,10.714285,2.712011
scalar,saxpy,f32,gather,32,3505,16,1.736868,9.705507,2.993894
scalar,saxpy,f32,gather,32,3505,17,1.651744,9.229837,3.148188
scalar,saxpy,f32,gather,32,3505,18,1.647474,9.205976,3.156348
scalar,saxpy,f32,gather,32,3505,19,1.562988,8.733875,3.326961
scalar,saxpy,f32,gather,64,3505,0,2.096292,11.713944,2.480571
scalar,saxpy,f32,gather,64,3505,1,2.097546,11.720954,2.479087
scalar,saxpy,f32,gather,64,3505,2,2.075807,11.599475,2.505050
scalar,saxpy,f32,gather,64,3505,3,2.091913,11.689474,2.485763
scalar,saxpy,f32,gather,64,3505,4,2.020755,11.291850,2.573295
scalar,saxpy,f32,gather,64,3505,5,2.100689,11.738516,2.475378
scalar,saxpy,f32,gather,64,3505,6,2.021921,11.298364,2.571812
scalar,saxpy,f32,gather,64,3505,7,2.106370,11.770261,2.468702
scalar,saxpy,f32,gather,64,3505,8,2.100689,11.738516,2.475378
scalar,saxpy,f32,gather,64,3505,9,2.098802,11.727972,2.477603
scalar,saxpy,f32,gather,64,3505,10,2.093787,11.699948,2.483538
scalar,saxpy,f32,gather,64,3505,11,2.024256,11.311414,2.568845
scalar,saxpy,f32,gather,64,3505,12,2.030119,11.344172,2.561427
scalar,saxpy,f32,gather,64,3505,13,2.177695,12.168819,2.387846
scalar,saxpy,f32,gather,64,3505,14,2.175667,12.157488,2.390071
scalar,saxpy,f32,gather,64,3505,15,2.037791,11.387043,2.551783
scalar,saxpy,f32,gather,64,3505,16,2.098174,11.724462,2.478345
scalar,saxpy,f32,gather,64,3505,17,2.181083,12.187750,2.384137
scalar,saxpy,f32,gather,64,3505,18,2.028356,11.334325,2.563652
scalar,saxpy,f32,gather,64,3505,19,2.096919,11.717448,2.479829
scalar,saxpy,f32,gather,128,3505,0,1.824096,10.192929,2.850728
scalar,saxpy,f32,gather,128,3505,1,1.719402,9.607905,3.024308
scalar,saxpy,f32,gather,128,3505,2,1.844737,10.308270,2.818830
scalar,saxpy,f32,gather,128,3505,3,1.846194,10.316415,2.816605
scalar,saxpy,f32,gather,128,3505,4,1.830287,10.227527,2.841084
scalar,saxpy,f32,gather,128,3505,5,1.681055,9.393628,3.093295
scalar,saxpy,f32,gather,128,3505,6,1.585973,8.862314,3.278745
scalar,saxpy,f32,gather,128,3505,7,1.721513,9.619702,3.020599
scalar,saxpy,f32,gather,128,3505,8,1.708922,9.549348,3.042853
scalar,saxpy,f32,gather,128,3505,9,1.671435,9.339873,3.111098
scalar,saxpy,f32,gather,128,3505,10,1.708922,9.549348,3.042853
scalar,saxpy,f32,gather,128,3505,11,1.708090,9.544695,3.044337
scalar,saxpy,f32,gather,128,3505,12,1.716454,9.591437,3.029501
scalar,saxpy,f32,gather,128,3505,13,1.831243,10.232870,2.839601
scalar,saxpy,f32,gather,128,3505,14,1.719823,9.610262,3.023566
scalar,saxpy,f32,gather,128,3505,15,1.608905,8.990458,3.232011
scalar,saxpy,f32,gather,128,3505,16,1.713099,9.572685,3.035435
scalar,saxpy,f32,gather,128,3505,17,1.942905,10.856826,2.676405
scalar,saxpy,f32,gather,128,3505,18,1.709756,9.554007,3.041369
scalar,saxpy,f32,gather,128,3505,19,1.824571,10.195582,2.849986
scalar,saxpy,f32,gather,256,3505,0,1.729156,9.662414,3.007247
scalar,saxpy,f32,gather,256,3505,1,1.824096,10.192929,2.850728
scalar,saxpy,f32,gather,256,3505,2,1.979667,11.062250,2.626705
scalar,saxpy,f32,gather,256,3505,3,1.886945,10.544126,2.755777
scalar,saxpy,f32,gather,256,3505,4,1.831243,10.232870,2.839601
scalar,saxpy,f32,gather,256,3505,5,1.980786,11.068502,2.625221
scalar,saxpy,f32,gather,256,3505,6,1.763522,9.854447,2.948645
scalar,saxpy,f32,gather,256,3505,7,1.816062,10.148038,2.863338
scalar,saxpy,f32,gather,256,3505,8,1.826948,10.208868,2.846277
scalar,saxpy,f32,gather,256,3505,9,1.869333,10.445714,2.781740
scalar,saxpy,f32,gather,256,3505,10,1.958648,10.944797,2.654893
scalar,saxpy,f32,gather,256,3505,11,1.966891,10.990861,2.643766
scalar,saxpy,f32,gather,256,3505,12,1.801131,10.064601,2.887076
scalar,saxpy,f32,gather,256,3505,13,2.046118,11.433575,2.541398
scalar,saxpy,f32,gather,256,3505,14,1.782354,9.959682,2.917489
scalar,saxpy,f32,gather,256,3505,15,2.115269,11.819984,2.458317
scalar,saxpy,f32,gather,256,3505,16,1.907483,10.658892,2.726106
scalar,saxpy,f32,gather,256,3505,17,1.945061,10.868876,2.673438
scalar,saxpy,f32,gather,256,3505,18,2.053912,11.477125,2.531755
scalar,saxpy,f32,gather,256,3505,19,1.882890,10.521469,2.761712
scalar,saxpy,f32,gather,512,3505,0,1.164065,6.504721,4.467104
scalar,saxpy,f32,gather,512,3505,1,2.267141,12.668638,2.293638
scalar,saxpy,f32,gather,512,3505,2,2.191995,12.248727,2.372268
scalar,saxpy,f32,gather,512,3505,3,2.181762,12.191543,2.383395
scalar,saxpy,f32,gather,512,3505,4,2.185162,12.210545,2.379686
scalar,saxpy,f32,gather,512,3505,5,2.264212,12.652270,2.296605
scalar,saxpy,f32,gather,512,3505,6,2.263481,12.648185,2.297347
scalar,saxpy,f32,gather,512,3505,7,2.185162,12.210545,2.379686
scalar,saxpy,f32,gather,512,3505,8,2.191310,12.244898,2.373010
scalar,saxpy,f32,gather,512,3505,9,2.278193,12.730396,2.282511
scalar,saxpy,f32,gather,512,3505,10,2.270078,12.685048,2.290670
scalar,saxpy,f32,gather,512,3505,11,2.191995,12.248727,2.372268
scalar,saxpy,f32,gather,512,3505,12,2.187207,12.221974,2.377461
scalar,saxpy,f32,gather,512,3505,13,2.113993,11.812855,2.459800
scalar,saxpy,f32,gather,512,3505,14,2.263481,12.648185,2.297347
scalar,saxpy,f32,gather,512,3505,15,2.044328,11.423572,2.543623
scalar,saxpy,f32,gather,512,3505,16,2.267141,12.668638,2.293638
scalar,saxpy,f32,gather,512,3505,17,2.122956,11.862940,2.449415
scalar,saxpy,f32,gather,512,3505,18,2.200251,12.294861,2.363367
scalar,saxpy,f32,gather,512,3505,19,2.194053,12.260228,2.370043
scalar,saxpy,f32,unit,1,5324,0,13.992116,78.187039,0.371638
scalar,saxpy,f32,unit,1,5324,1,19.466179,108.775753,0.267130
scalar,saxpy,f32,unit,1,5324,2,20.281905,113.333975,0.256386
scalar,saxpy,f32,unit,1,5324,3,19.501832,108.974976,0.266642
scalar,saxpy,f32,unit,1,5324,4,20.166667,112.690032,0.257851
scalar,saxpy,f32,unit,1,5324,5,19.977486,111.632902,0.260293
scalar,saxpy,f32,unit,1,5324,6,20.476923,114.423724,0.253944
scalar,saxpy,f32,unit,1,5324,7,20.052731,112.053365,0.259316
scalar,saxpy,f32,unit,1,5324,8,20.128544,112.477007,0.258340
scalar,saxpy,f32,unit,1,5324,9,20.128544,112.477007,0.258340
scalar,saxpy,f32,unit,1,5324,10,20.204934,112.903865,0.257363
scalar,saxpy,f32,unit,1,5324,11,19.048301,106.440674,0.272990
scalar,saxpy,f32,unit,1,5324,12,18.327022,102.410218,0.283734
scalar,saxpy,f32,unit,1,5324,13,19.220217,107.401330,0.270548
scalar,saxpy,f32,unit,1,5324,14,19.116697,106.822867,0.272014
scalar,saxpy,f32,unit,1,5324,15,19.082437,106.631428,0.272502
scalar,saxpy,f32,unit,1,5324,16,19.048301,106.440674,0.272990
scalar,saxpy,f32,unit,1,5324,17,19.116697,106.822867,0.272014
scalar,saxpy,f32,unit,1,5324,18,19.573529,109.375619,0.265665
scalar,saxpy,f32,unit,1,5324,19,19.151079,107.014994,0.271525
scalar,saxpy,f32,strided,2,5324,0,3.386768,18.925043,1.535387
scalar,saxpy,f32,strided,2,5324,1,3.560013,19.893125,1.460669
scalar,saxpy,f32,strided,2,5324,2,3.576755,19.986677,1.453832
scalar,saxpy,f32,strided,2,5324,3,3.571956,19.959858,1.455785
scalar,saxpy,f32,strided,2,5324,4,3.574354,19.973258,1.454808
scalar,saxpy,f32,strided,2,5324,5,3.594868,20.087892,1.446506
scalar,saxpy,f32,strided,2,5324,6,3.602165,20.128666,1.443576
scalar,saxpy,f32,strided,2,5324,7,3.603384,20.135478,1.443088
scalar,saxpy,f32,strided,2,5324,8,3.607046,20.155941,1.441623
scalar,saxpy,f32,strided,2,5324,9,3.603384,20.135478,1.443088
scalar,saxpy,f32,strided,2,5324,10,3.598513,20.108258,1.445041
scalar,saxpy,f32,strided,2,5324,11,3.597297,20.101465,1.445530
scalar,saxpy,f32,strided,2,5324,12,3.592443,20.074338,1.447483
scalar,saxpy,f32,strided,2,5324,13,3.594868,20.087892,1.446506
scalar,saxpy,f32,strided,2,5324,14,3.597297,20.101465,1.445530
scalar,saxpy,f32,strided,2,5324,15,3.604604,20.142294,1.442600
scalar,saxpy,f32,strided,2,5324,16,3.607046,20.155941,1.441623
scalar,saxpy,f32,strided,2,5324,17,3.607046,20.155941,1.441623
scalar,saxpy,f32,strided,2,5324,18,3.598513,20.108258,1.445041
scalar,saxpy,f32,strided,2,5324,19,3.598513,20.108258,1.445041
scalar,saxpy,f32,strided,4,5324,0,3.611940,20.183289,1.439669
scalar,saxpy,f32,strided,4,5324,1,7.019117,39.222371,0.740834
scalar,saxpy,f32,strided,4,5324,2,7.028383,39.274150,0.739857
scalar,saxpy,f32,strided,4,5324,3,7.112892,39.746384,0.731067
scalar,saxpy,f32,strided,4,5324,4,7.117647,39.772952,0.730579
scalar,saxpy,f32,strided,4,5324,5,7.103402,39.693353,0.732044
scalar,saxpy,f32,strided,4,5324,6,7.108144,39.719851,0.731555
scalar,saxpy,f32,strided,4,5324,7,7.108144,39.719851,0.731555
scalar,saxpy,f32,strided,4,5324,8,7.098667,39.666891,0.732532
scalar,saxpy,f32,strided,4,5324,9,7.093937,39.640464,0.733020
scalar,saxpy,f32,strided,4,5324,10,7.089214,39.614072,0.733509
scalar,saxpy,f32,strided,4,5324,11,7.084498,39.587716,0.733997
scalar,saxpy,f32,strided,4,5324,12,7.089214,39.614072,0.733509
scalar,saxpy,f32,strided,4,5324,13,7.093937,39.640464,0.733020
scalar,saxpy,f32,strided,4,5324,14,7.084498,39.587716,0.733997
scalar,saxpy,f32,strided,4,5324,15,7.098667,39.666891,0.732532
scalar,saxpy,f32,strided,4,5324,16,7.093937,39.640464,0.733020
scalar,saxpy,f32,strided,4,5324,17,7.108144,39.719851,0.731555
scalar,saxpy,f32,strided,4,5324,18,7.103402,39.693353,0.732044
scalar,saxpy,f32,strided,4,5324,19,7.112892,39.746384,0.731067
scalar,saxpy,f32,strided,8,5324,0,13.564331,75.796607,0.383358
scalar,saxpy,f32,strided,8,5324,1,13.512690,75.508041,0.384823
scalar,saxpy,f32,strided,8,5324,2,13.495564,75.412340,0.385312
scalar,saxpy,f32,strided,8,5324,3,13.739355,76.774628,0.378475
scalar,saxpy,f32,strided,8,5324,4,13.810636,77.172940,0.376521
scalar,saxpy,f32,strided,8,5324,5,13.774903,76.973269,0.377498
scalar,saxpy,f32,strided,8,5324,6,13.774903,76.973269,0.377498
scalar,saxpy,f32,strided,8,5324,7,13.774903,76.973269,0.377498
scalar,saxpy,f32,strided,8,5324,8,13.757106,76.873820,0.377986
scalar,saxpy,f32,strided,8,5324,9,13.792746,77.072975,0.377010
scalar,saxpy,f32,strided,8,5324,10,13.757106,76.873820,0.377986
scalar,saxpy,f32,strided,8,5324,11,13.757106,76.873820,0.377986
scalar,saxpy,f32,strided,8,5324,12,13.739355,76.774628,0.378475
scalar,saxpy,f32,strided,8,5324,13,13.757106,76.873820,0.377986
scalar,saxpy,f32,strided,8,5324,14,13.774903,76.973269,0.377498
scalar,saxpy,f32,strided,8,5324,15,13.774903,76.973269,0.377498
scalar,saxpy,f32,strided,8,5324,16,13.774903,76.973269,0.377498
scalar,saxpy,f32,strided,8,5324,17,13.846554,77.373650,0.375545
scalar,saxpy,f32,strided,8,5324,18,13.774903,76.973269,0.377498
scalar,saxpy,f32,strided,8,5324,19,13.774903,76.973269,0.377498
scalar,saxpy,f32,strided,16,5324,0,22.948276,128.233484,0.226597
scalar,saxpy,f32,strided,16,5324,1,25.292162,141.330966,0.205597
scalar,saxpy,f32,strided,16,5324,2,24.422018,136.468662,0.212923
scalar,saxpy,f32,strided,16,5324,3,25.172577,140.662734,0.206574
scalar,saxpy,f32,strided,16,5324,4,24.648148,137.732261,0.210969
scalar,saxpy,f32,strided,16,5324,5,24.255125,135.536074,0.214388
scalar,saxpy,f32,strided,16,5324,6,25.054118,140.000792,0.207551
scalar,saxpy,f32,strided,16,5324,7,25.473684,142.345303,0.204132
scalar,saxpy,f32,strided,16,5324,8,24.878505,139.019478,0.209016
scalar,saxpy,f32,strided,16,5324,9,25.113208,140.330983,0.207062
scalar,saxpy,f32,strided,16,5324,10,24.878505,139.019478,0.209016
scalar,saxpy,f32,strided,16,5324,11,24.534562,137.097550,0.211946
scalar,saxpy,f32,strided,16,5324,12,25.232227,140.996058,0.206086
scalar,saxpy,f32,strided,16,5324,13,24.422018,136.468662,0.212923
scalar,saxpy,f32,strided,16,5324,14,25.412888,142.005577,0.204621
scalar,saxpy,f32,strided,16,5324,15,25.907543,144.769676,0.200714
scalar,saxpy,f32,strided,16,5324,16,25.719807,143.720620,0.202179
scalar,saxpy,f32,strided,16,5324,17,25.473684,142.345303,0.204132
scalar,saxpy,f32,strided,16,5324,18,25.473684,142.345303,0.204132
scalar,saxpy,f32,strided,16,5324,19,25.412888,142.005577,0.204621
scalar,saxpy,f32,strided,32,5324,0,31.690476,177.084335,0.164087
scalar,saxpy,f32,strided,32,5324,1,47.324444,264.445941,0.109880
scalar,saxpy,f32,strided,32,5324,2,47.115044,263.275826,0.110368
scalar,saxpy,f32,strided,32,5324,3,47.115044,263.275826,0.110368
scalar,saxpy,f32,strided,32,5324,4,46.701754,260.966389,0.111345
scalar,saxpy,f32,strided,32,5324,5,47.115044,263.275826,0.110368
scalar,saxpy,f32,strided,32,5324,6,46.907489,262.116020,0.110856
scalar,saxpy,f32,strided,32,5324,7,46.907489,262.116020,0.110856
scalar,saxpy,f32,strided,32,5324,8,47.115044,263.275826,0.110368
scalar,saxpy,f32,strided,32,5324,9,47.115044,263.275826,0.110368
scalar,saxpy,f32,strided,32,5324,10,47.535714,265.626503,0.109391
scalar,saxpy,f32,strided,32,5324,11,47.748879,266.817653,0.108903
scalar,saxpy,f32,strided,32,5324,12,47.115044,263.275826,0.110368
scalar,saxpy,f32,strided,32,5324,13,47.748879,266.817653,0.108903
scalar,saxpy,f32,strided,32,5324,14,48.180995,269.232293,0.107926
scalar,saxpy,f32,strided,32,5324,15,47.115044,263.275826,0.110368
scalar,saxpy,f32,strided,32,5324,16,47.748879,266.817653,0.108903
scalar,saxpy,f32,strided,32,5324,17,47.115044,263.275826,0.110368
scalar,saxpy,f32,strided,32,5324,18,47.748879,266.817653,0.108903
scalar,saxpy,f32,strided,32,5324,19,47.115044,263.275826,0.110368
scalar,saxpy,f32,strided,64,5324,0,74.461538,416.086270,0.069835
scalar,saxpy,f32,strided,64,5324,1,76.604317,428.059976,0.067881
scalar,saxpy,f32,strided,64,5324,2,78.294118,437.502475,0.066416
scalar,saxpy,f32,strided,64,5324,3,80.060150,447.370952,0.064951
scalar,saxpy,f32,strided,64,5324,4,78.294118,437.502475,0.066416
scalar,saxpy,f32,strided,64,5324,5,80.666667,450.760126,0.064463
scalar,saxpy,f32,strided,64,5324,6,78.874074,440.743234,0.065928
scalar,saxpy,f32,strided,64,5324,7,78.874074,440.743234,0.065928
scalar,saxpy,f32,strided,64,5324,8,77.722628,434.309027,0.066905
scalar,saxpy,f32,strided,64,5324,9,76.057143,425.002405,0.068370
scalar,saxpy,f32,strided,64,5324,10,78.294118,437.502475,0.066416
scalar,saxpy,f32,strided,64,5324,11,78.874074,440.743234,0.065928
scalar,saxpy,f32,strided,64,5324,12,78.294118,437.502475,0.066416
scalar,saxpy,f32,strided,64,5324,13,80.060150,447.370952,0.064951
scalar,saxpy,f32,strided,64,5324,14,78.294118,437.502475,0.066416
scalar,saxpy,f32,strided,64,5324,15,79.462687,444.032363,0.065440
scalar,saxpy,f32,strided,64,5324,16,78.874074,440.743234,0.065928
scalar,saxpy,f32,strided,64,5324,17,78.874074,440.743234,0.065928
scalar,saxpy,f32,strided,64,5324,18,78.874074,440.743234,0.065928
scalar,saxpy,f32,strided,64,5324,19,79.462687,444.032363,0.065440
scalar,saxpy,f32,strided,128,5324,0,73.944444,413.196782,0.070323
scalar,saxpy,f32,strided,128,5324,1,117.010989,653.849853,0.044440
scalar,saxpy,f32,strided,128,5324,2,119.640449,668.543108,0.043464
scalar,saxpy,f32,strided,128,5324,3,121.000000,676.140189,0.042975
scalar,saxpy,f32,strided,128,5324,4,122.390805,683.911915,0.042487
scalar,saxpy,f32,strided,128,5324,5,122.390805,683.911915,0.042487
scalar,saxpy,f32,strided,128,5324,6,121.000000,676.140189,0.042975
scalar,saxpy,f32,strided,128,5324,7,117.010989,653.849853,0.044440
scalar,saxpy,f32,strided,128,5324,8,118.311111,661.114852,0.043952
scalar,saxpy,f32,strided,128,5324,9,117.010989,653.849853,0.044440
scalar,saxpy,f32,strided,128,5324,10,121.000000,676.140189,0.042975
scalar,saxpy,f32,strided,128,5324,11,121.000000,676.140189,0.042975
scalar,saxpy,f32,strided,128,5324,12,121.000000,676.140189,0.042975
scalar,saxpy,f32,strided,128,5324,13,119.640449,668.543108,0.043464
scalar,saxpy,f32,strided,128,5324,14,118.311111,661.114852,0.043952
scalar,saxpy,f32,strided,128,5324,15,118.311111,661.114852,0.043952
scalar,saxpy,f32,strided,128,5324,16,121.000000,676.140189,0.042975
scalar,saxpy,f32,strided,128,5324,17,121.000000,676.140189,0.042975
scalar,saxpy,f32,strided,128,5324,18,121.000000,676.140189,0.042975
scalar,saxpy,f32,strided,128,5324,19,115.739130,646.742790,0.044929
scalar,saxpy,f32,strided,256,5324,0,110.916667,619.795173,0.046882
scalar,saxpy,f32,strided,256,5324,1,152.114286,850.004809,0.034185
scalar,saxpy,f32,strided,256,5324,2,166.375000,929.692760,0.031255
scalar,saxpy,f32,strided,256,5324,3,161.333333,901.520252,0.032231
scalar,saxpy,f32,strided,256,5324,4,156.588235,875.004951,0.033208
scalar,saxpy,f32,strided,256,5324,5,161.333333,901.520252,0.032231
scalar,saxpy,f32,strided,256,5324,6,163.815385,915.389795,0.031743
scalar,saxpy,f32,strided,256,5324,7,52.712871,294.556122,0.098648
scalar,saxpy,f32,strided,256,5324,8,129.853659,725.613862,0.040045
scalar,saxpy,f32,strided,256,5324,9,109.773196,613.405532,0.047370
scalar,saxpy,f32,strided,256,5324,10,121.000000,676.140189,0.042975
scalar,saxpy,f32,strided,256,5324,11,129.853659,725.613862,0.040045
scalar,saxpy,f32,strided,256,5324,12,128.289157,716.871526,0.040533
scalar,saxpy,f32,strided,256,5324,13,112.084211,626.319333,0.046394
scalar,saxpy,f32,strided,256,5324,14,145.863014,815.073105,0.035650
scalar,saxpy,f32,strided,256,5324,15,158.925373,888.064726,0.032720
scalar,saxpy,f32,strided,256,5324,16,110.916667,619.795173,0.046882
scalar,saxpy,f32,strided,256,5324,17,133.100000,743.754208,0.039068
scalar,saxpy,f32,strided,256,5324,18,140.105263,782.899166,0.037115
scalar,saxpy,f32,strided,256,5324,19,129.853659,725.613862,0.040045
scalar,saxpy,f32,strided,512,5324,0,99.514019,556.077913,0.052254
scalar,saxpy,f32,strided,512,5324,1,158.925373,888.064726,0.032720
scalar,saxpy,f32,strided,512,5324,2,186.807018,1043.865555,0.027836
scalar,saxpy,f32,strided,512,5324,3,193.600000,1081.824303,0.026860
scalar,saxpy,f32,strided,512,5324,4,204.769231,1144.237243,0.025394
scalar,saxpy,f32,strided,512,5324,5,193.600000,1081.824303,0.026860
scalar,saxpy,f32,strided,512,5324,6,186.807018,1043.865555,0.027836
scalar,saxpy,f32,strided,512,5324,7,190.142857,1062.506012,0.027348
scalar,saxpy,f32,strided,512,5324,8,193.600000,1081.824303,0.026860
scalar,saxpy,f32,strided,512,5324,9,190.142857,1062.506012,0.027348
scalar,saxpy,f32,strided,512,5324,10,197.185185,1101.858086,0.026371
scalar,saxpy,f32,strided,512,5324,11,197.185185,1101.858086,0.026371
scalar,saxpy,f32,strided,512,5324,12,200.905660,1122.647861,0.025883
scalar,saxpy,f32,strided,512,5324,13,197.185185,1101.858086,0.026371
scalar,saxpy,f32,strided,512,5324,14,186.807018,1043.865555,0.027836
scalar,saxpy,f32,strided,512,5324,15,200.905660,1122.647861,0.025883
scalar,saxpy,f32,strided,512,5324,16,197.185185,1101.858086,0.026371
scalar,saxpy,f32,strided,512,5324,17,204.769231,1144.237243,0.025394
